District,State/UT,SIDD_pct,SIRD_pct,CIRDD_pct,MOD_pct,MARD_pct,Priority_Score,GLP1_Focused_Priority_Score
Shajapur ,Madhya Pradesh,24.552169003224893,28.073341605733155,8.982975784519331,4.042772467666748,34.34874113885588,-76.06121191407064,-71.74896293468957
Shamli ,Uttar Pradesh,24.534474032824022,28.565217332489304,9.050135409723229,4.317324624050772,33.53284860091267,-57.60025869445962,-49.785280893598284
Sheikhpura ,Bihar,25.89301021773594,28.225650497735824,9.44704231752508,3.3838596023020653,33.05043736470109,-47.05012736229415,-54.774300748499016
Sheohar ,Bihar,26.416756447116306,28.262317735784855,9.476947705706205,3.353595735172426,32.49038237622021,-47.05012736229415,-54.78557931974674
Sheopur ,Madhya Pradesh,26.225430027087317,29.328417384333086,9.432237277784095,2.7300386928353735,32.283876617960125,60.555972252153246,41.63875044385444
Shimla ,Himachal Pradesh,23.707828485962263,29.56035218588289,8.926670576362648,3.725398434270112,34.079750317522084,42.70090784596046,42.68169868981009
Shimoga ,Karnataka,23.806050528690584,29.252383623936332,9.049348778054883,3.6338290992839175,34.258387970034285,36.801995308132966,33.705606157813946
Shivpuri ,Madhya Pradesh,24.99551051771846,27.94011430414299,8.928494714719797,4.463591720541137,33.67228874287761,-76.06121191407064,-70.03886561675806
Shrawasti ,Uttar Pradesh,25.155309089826513,28.47332672769489,9.049374116775022,4.637619537456068,32.68437052824751,-57.60025869445962,-48.444460517261206
Shupiyan ,Jammu & Kashmir,23.542538130570687,28.635812465322108,8.186702732777299,6.810137358439463,32.824809312890444,-40.8891157881805,-12.413472752864656
Siang ,Arunachal Pradesh,24.050347953315043,28.88264763595589,8.551484873362105,5.5913946377961805,32.92412489957078,-64.32428172731056,-46.095033641323546
Siddharthnagar ,Uttar Pradesh,24.70762096900697,28.498462971809417,9.033852849668655,4.474726604235929,33.28533660527903,-57.60025869445962,-49.21543116913814
Siddipet ,Telangana,24.402905265201554,30.26978761778476,9.540156930436893,3.1583928958365624,32.62875729074023,63.949925946630756,58.27866695195312
Sidhi ,Madhya Pradesh,25.171365276796962,28.091958576639716,9.076388026613664,4.325692306654465,33.334595813295195,-76.06121191407064,-70.15307797106263
Sikar ,Rajasthan,23.60741089557346,27.76082408837731,8.284229672122917,4.930081734660038,35.417453609266275,-99.37848878710359,-83.78414725809807
Simdega ,Jharkhand,25.536847814095815,28.124467505332223,9.222203879498668,3.835443401068569,33.28103740000472,-81.31013812457832,-80.92958256370125
Sindhudurg ,Maharashtra,23.254999427601142,28.56089856585607,8.629531679636823,2.9764017673343837,36.57816855957158,-3.0185880730129027,-7.7330396510169415
Singrauli ,Madhya Pradesh,25.184089907898333,28.109248655258725,9.09162180097054,4.307667318050544,33.307372317821866,-76.06121191407064,-70.17855487219661
Sirmaur ,Himachal Pradesh,24.166050997390336,29.754830040792363,9.088917200108373,3.977412485096302,33.01278927661262,42.70090784596046,44.83690886223861
Sirohi ,Rajasthan,23.57494124934262,27.682264295203122,8.216640020220389,5.008903366121024,35.517251069112845,-99.37848878710359,-83.68491288442362
Sirsa ,Haryana,23.88810181211301,30.045460200714075,9.043003238138834,3.9989677496417073,33.024466999392374,48.40292450043924,56.100782847939165
Sitamarhi ,Bihar,26.489467808076235,28.26032025764654,9.47248279283148,3.349373758620115,32.42835538282563,-47.05012736229415,-54.81648657899096
Sitapur ,Uttar Pradesh,24.594307361651296,28.45116396039642,8.99329886647624,4.466877264227354,33.49435254724869,-57.60025869445962,-49.4526438513439
Sivaganga ,Tamil Nadu,23.828376922382095,31.689138156811932,9.391116866760989,2.4497626728932445,32.64160538115174,153.2196687672744,136.3292279051658
Sivasagar ,Assam,24.213330302677576,28.185177348564178,8.88657760687679,3.2053531092228056,35.50956163265865,-40.2233310864287,-48.943851827822584
Siwan ,Bihar,25.80496746249967,28.40207165657611,9.575336352126154,3.229720503556628,32.98790402524144,-47.05012736229415,-54.87435238724741
Solan ,Himachal Pradesh,23.861281689145727,29.698279843850393,9.0105293358469,3.798638667027621,33.63127046412936,42.70090784596046,43.64378335625792
Solapur ,Maharashtra,24.153890279233153,28.867338801862733,9.118149297945001,3.785750394069848,34.074871226889265,-3.0185880730129027,-2.1235381223609076
Sonbhadra ,Uttar Pradesh,24.729661241663255,28.47423472109928,9.022151867704226,4.51080586125538,33.26314630827786,-57.60025869445962,-49.12162770663529
Sonipat ,Haryana,23.804088819973988,29.893565458956452,8.98856326071502,4.026346286317706,33.287436174036834,48.40292450043924,55.621357566118256
Sonitpur ,Assam,25.260366760318572,28.459838270962003,9.25784278611369,3.4825200293059657,33.53943215329977,-40.2233310864287,-46.32290200192224
South Andaman ,Andaman & Nicobar Islands,23.355820629345004,31.188281566400864,8.82033519588743,3.2733964514540013,33.36216615691269,115.97160445754946,111.22797769595998
South Delhi,Delhi,23.049596431882513,30.682556416557794,8.51393055465968,3.661931440768088,34.091985156131926,116.78145344888327,124.10844420071608
South District ,Sikkim,23.484893208950677,30.758100182381536,8.8195666103349,3.773644543748574,33.16379545458431,62.94406543171335,69.08141965110073
South East Delhi,Delhi,23.08091490854401,30.745723462431783,8.541121378993992,3.7137187054613436,33.91852154456887,116.78145344888327,124.64701824527526
South Garo Hills ,Meghalaya,25.933029076808232,28.91882860617062,9.209858428423916,3.346813149162082,32.59147073943515,-32.268818259992514,-38.929396936244316
South Goa ,Goa,23.803049015387895,30.364938024224188,9.429170036871376,2.42673498862888,33.97610793488766,210.81122080691193,185.57612120899017
South Salmara Mancachar ,Assam,26.35196123751202,28.285154600240464,9.180451711752454,3.7351524200329935,32.44728003046207,-40.2233310864287,-45.68683604281403
South Tripura ,Tripura,25.362157410225656,29.031375900863967,9.542062615883568,3.0415074158356514,33.02289665719116,34.035014967994584,17.045392877019815
South Twenty Four Pargana ,West Bengal,25.74744254264698,29.072032811379376,9.67523174056606,2.700525438910545,32.80476746649704,36.092368061066146,15.080458040703398
South West Delhi,Delhi,23.144119711692397,30.712649429006866,8.569729093276889,3.875302568406563,33.698199197617285,116.78145344888327,125.37822364038705
South West Garo Hills ,Meghalaya,25.356992392312165,28.07092917902655,8.758780586125681,4.6166120016458985,33.19668584088971,-42.53430173824058,-36.5816381703263
South West Khasi Hills ,Meghalaya,25.07597990808525,28.09631307554057,8.758200491005136,4.484691495473942,33.5848150298951,-42.53430173824058,-37.1852844907577
Sri Potti Sriramulu Nello ,Andhra Pradesh,23.804435210342536,30.424479560065983,9.4428805145121,2.539358034801932,33.78884668027745,119.77592170032891,100.147955187988
Srikakulam ,Andhra Pradesh,23.686423813772343,30.22612832071416,9.344804514191404,2.528493044457557,34.21415030686453,119.77592170032891,99.2715936578209
Srinagar ,Jammu & Kashmir,23.302151938919824,28.665853691550634,8.159523901475271,6.242744594780608,33.629725873273664,-40.8891157881805,-15.33613131871921
Subarnapur ,Odisha,24.742700729670425,28.97503466556827,9.396897670350269,3.3399302185607445,33.54543671585029,-0.5390523444139594,-8.195708820233714
Sukma ,Chhattisgarh,25.670463783144815,27.9112352214484,8.854978675262224,4.955062279376538,32.60826004076802,-100.00392971156064,-88.55469138771967
Sultanpur ,Uttar Pradesh,24.332669334779077,28.449758025062277,8.952739022101134,4.294817027452888,33.97001659060462,-57.60025869445962,-50.382300296193904
Sundargarh ,Odisha,24.754635168267367,29.025196154568214,9.421777394364932,3.314915624271956,33.48347565852753,-0.5390523444139594,-8.123150174701001
Supaul ,Bihar,26.433660944684945,28.15435033746286,9.393823720588802,3.4616751878384457,32.55648980942495,-47.05012736229415,-54.650528670220055
Surajpur ,Chhattisgarh,24.774822548772395,28.083322781172328,8.94968436494864,4.437880435152702,33.754289869953936,-100.00392971156064,-90.6219327220112
Surat ,Gujarat,25.308887209599916,28.89354666530774,9.721258146908067,3.0381065874512476,33.03820139073303,28.889182239999716,17.002578885002094
Surendranagar ,Gujarat,24.936154517868328,28.622834007160776,9.520682055346196,3.114488672737484,33.80584074688721,28.889182239999716,16.296254013406397
Surguja ,Chhattisgarh,24.794318765144684,28.195939617567326,9.038337732586552,4.310435826115054,33.66096805858639,-100.00392971156064,-90.84178759989601
Suryapet ,Telangana,24.367405555143442,30.033023814341558,9.483577393732183,3.2669830969229965,32.84901013985982,63.949925946630756,57.88528891417042
Tamenglong ,Manipur,24.828295079143874,29.88373368776474,9.035865331649624,4.170008428274319,32.082097473167444,42.18023693538873,43.919092113836435
Tapi ,Gujarat,25.61635057662353,29.015579604984794,9.793128493817829,2.9888589105265266,32.58608241404732,28.889182239999716,17.241426778541697
Tarn Taran ,Punjab,23.584110560221873,31.69502451916119,9.095014485126224,2.9357851217652504,32.69006531372546,88.66712472710418,92.9309847205381
Tawang ,Arunachal Pradesh,24.0218593965819,29.08535742622534,8.615820108761667,5.3527670600828765,32.92419600834822,-64.32428172731056,-46.54031940264128
Tehri Garhwal ,Uttarakhand,23.91509051885218,29.471835524382172,9.018483333086053,4.062616563484946,33.531974060194656,17.239357057136203,23.463550717002253
Thane ,Maharashtra,24.147930927654855,28.89433401748889,9.12917021568574,3.763008623647817,34.0655562155227,-3.0185880730129027,-2.1343161620393483
Thanjavur ,Tamil Nadu,23.71433633884378,32.025469552360775,9.373440685908383,2.352121012382035,32.53463241050503,153.2196687672744,137.19202103628422
The Dangs ,Gujarat,25.848638815637663,28.922719277049694,9.750446992595926,3.043011824226742,32.43518309048997,28.889182239999716,17.149228190248994
The Nilgiris ,Tamil Nadu,23.339564082868282,31.70812688295417,9.18875893935234,2.2819414804477467,33.481608614377464,153.2196687672744,135.50644244963559
Theni ,Tamil Nadu,23.69876891310912,32.03540369977311,9.369339559439783,2.3468373986146718,32.54965042906331,153.2196687672744,137.2046208220368
Thiruvallur ,Tamil Nadu,23.259233092380512,29.645369677796243,8.514644902681628,4.06774086799749,34.51301145914413,66.01794642452381,69.14539021392788
Thiruvananthapuram ,Kerala,23.59069674356325,32.489722022697975,9.349210848033586,2.1671999222151395,32.40317046349005,262.7980262988441,235.7806123650577
Thiruvarur ,Tamil Nadu,23.820361121746817,31.855099241280104,9.395961282714055,2.4101294708108014,32.51844888344822,153.2196687672744,136.80086433589878
Thoothukkudi ,Tamil Nadu,23.72825390120486,31.749960209608133,9.366523982597165,2.412145624351244,32.743116282238596,153.2196687672744,136.37808446481452
Thoubal ,Manipur,24.34198939616314,29.9831759824936,9.047553660676785,4.0572058400405275,32.57007512062595,42.18023693538873,43.72352261438917
Thrissur ,Kerala,23.58099175184483,32.58820590551651,9.342587680427753,2.1511051722396686,32.33710948997124,262.7980262988441,236.10035219198457
Tikamgarh ,Madhya Pradesh,24.900637208323655,27.913806458415984,8.894293249749163,4.455107473979192,33.83615560953201,-76.06121191407064,-70.19291739252073
Tinsukia ,Assam,24.858866202238676,28.224792407203225,9.047004636264688,3.528272185338876,34.341064568954536,-40.2233310864287,-47.04659691840716
Tirap ,Arunachal Pradesh,24.430923018025716,28.95835949336609,8.598748107563647,5.684518652748086,32.32745072829646,-64.32428172731056,-45.28277030083493
Tiruchirappalli ,Tamil Nadu,23.728536414180727,31.669292839318018,9.361392129146639,2.4289884387223832,32.81179017863223,153.2196687672744,136.135838619812
Tirunelveli ,Tamil Nadu,23.808842477592066,31.668008529408436,9.384831593846446,2.4500321097183377,32.68828528943472,153.2196687672744,136.24353361792564
Tiruppur ,Tamil Nadu,23.615480934634636,31.74004368074476,9.326912990938036,2.3816057265263217,32.93595666715625,153.2196687672744,136.1732069991636
Tiruvannamalai ,Tamil Nadu,23.93862036649907,31.658669440549144,9.414256162334212,2.4793662756540424,32.50908775496354,153.2196687672744,136.36252467292272
Tonk ,Rajasthan,23.855192061750447,27.797745404637805,8.364454255417405,5.326947509123267,34.655660769071076,-99.37848878710359,-81.50095311977681
Tuensang ,Nagaland,24.905035630089923,28.21515879974044,8.652499690086538,5.432664899733797,32.79464098034931,-70.76305054247388,-57.9977458560467
Tumkur ,Karnataka,23.98887536943148,29.470499106169118,9.178979199089426,3.6678474078460166,33.693798917463965,36.801995308132966,34.787796838199
Udaipur ,Rajasthan,23.88620448123146,27.75764054271939,8.338725933687329,5.456718618909132,34.56071042345269,-99.37848878710359,-80.96955868663295
Udalguri ,Assam,25.882713815413275,28.410119849574233,9.264387687723332,3.6205176056554054,32.82226104163375,-40.2233310864287,-45.78698389410697
Udham Singh Nagar ,Uttarakhand,24.03434479841731,29.513590965639523,9.05697185582807,4.1299622116396195,33.26513016847547,17.239357057136203,23.997359857891652
Udhampur ,Jammu & Kashmir,23.239534669137026,28.618669069375187,8.13151826084921,6.105421240024657,33.90485676061392,-40.8891157881805,-16.268068495006865
Udupi ,Karnataka,23.18925509105141,28.750931947796545,8.581361871743603,3.0646518027977727,36.41379928661067,36.801995308132966,28.581428272889287
Ujjain ,Madhya Pradesh,24.158720038424672,27.967397275607258,8.814854296913392,3.8512335923525898,35.20779479670209,-76.06121191407064,-73.2143360386732
Ukhrul ,Manipur,24.46415978397702,29.81126063352034,9.016638688245452,4.216246203170384,32.491694691086806,42.18023693538873,43.86847351916602
Umaria ,Madhya Pradesh,24.96922311626249,28.075167915764386,9.043330518752175,4.269914149460178,33.64236429976077,-76.06121191407064,-70.52181915503701
Una ,Himachal Pradesh,23.80028223848045,29.90404371425818,9.048240784686971,3.63552758276035,33.61190567981405,42.70090784596046,43.61657034007651
Unakoti ,Tripura,25.348610874061375,28.973702788710987,9.515490778872188,3.0708668811013062,33.09132867725415,34.035014967994584,16.965184738159138
Unnao ,Uttar Pradesh,24.44463192344626,28.46589963214548,8.980794463266015,4.359239285549836,33.749434695592406,-57.60025869445962,-49.96982235075513
Upper Siang ,Arunachal Pradesh,23.757172797976047,28.813588048607652,8.488072798184804,5.337100882741009,33.60406547249049,-64.32428172731056,-47.74524516226472
Upper Subansiri ,Arunachal Pradesh,24.31721356529178,29.052422490042208,8.62638582200751,5.5504296279452925,32.45354849471321,-64.32428172731056,-45.6148197817701
Uttar Bastar Kanker ,Chhattisgarh,24.665639778242284,28.083909251827606,8.9359567645285,4.373490638227627,33.941003567173986,-100.00392971156064,-90.96524786650136
Uttar Dinajpur ,West Bengal,26.59293569215887,28.99806218626653,9.608686545894232,2.6924101576287858,32.10790541805158,36.092368061066146,14.731820633571765
Uttara Kannada ,Karnataka,23.8221889019771,29.192999883101386,9.032767491991002,3.6829206152351888,34.26912310769532,36.801995308132966,33.72429223109774
Uttarkashi ,Uttarakhand,24.013956146832854,28.62543450112152,8.837208829754388,4.943320643054943,33.580079879236294,-24.910322743262743,-13.485786812856206
Vadodara ,Gujarat,24.88419152827745,28.857540122840522,9.64744630135774,2.976850306215734,33.63397174130856,28.889182239999716,16.525175034666084
Vaishali ,Bihar,26.028711571823543,28.277585571180353,9.491568733492166,3.34609041272763,32.856043710776305,-47.05012736229415,-54.762912011586074
Valsad ,Gujarat,24.87358979054913,28.923788329013494,9.680725072831667,2.942561149415054,33.57933565819066,28.889182239999716,16.614278413635517
Varanasi ,Uttar Pradesh,24.186002788347754,28.413244065211135,8.903116885246858,4.208668309540086,34.28896795165417,-57.60025869445962,-50.99545394983941
Vellore ,Tamil Nadu,23.762669192226824,31.756507609528164,9.377063499439203,2.419414100789962,32.68434559801585,153.2196687672744,136.44411396203543
Vidisha ,Madhya Pradesh,24.70188729032303,27.959232417688135,8.910109149022638,4.2776993457895065,34.15107179717669,-76.06121191407064,-70.9581486570791
Vikarabad ,Telangana,24.525724060915003,30.172955149565517,9.532997484630323,3.2293694320365165,32.538953872852645,63.949925946630756,58.26041936349421
Viluppuram ,Tamil Nadu,24.001842790986778,31.684223033844944,9.426002431880699,2.482725246175933,32.40520649711165,153.2196687672744,136.48594622871565
Virudhunagar ,Tamil Nadu,23.852696197540297,31.57605746696741,9.390515744756668,2.48171113494945,32.69901945578618,153.2196687672744,136.03441391264985
Visakhapatnam ,Andhra Pradesh,23.741707233144204,30.484997036672247,9.429748624501938,2.501436607228581,33.84211049845303,119.77592170032891,100.19392131143927
Vizianagaram ,Andhra Pradesh,23.684259660925974,30.36691382050599,9.377395990295312,2.4997997702288597,34.07163075804387,119.77592170032891,99.6981438198707
Wanaparthy ,Telangana,24.600143330855516,29.980119474788165,9.497216140068629,3.346919702237491,32.5756013520502,63.949925946630756,58.09631603800296
Warangal Rural ,Telangana,24.645504839186568,30.152336789590034,9.536524114658974,3.2547056547995625,32.41092860176486,63.949925946630756,58.31142690645008
Warangal Urban ,Telangana,24.168285629830557,30.050612163793048,9.451472625465222,3.189810417985573,33.139819162925605,63.949925946630756,57.543455204872714
Wardha ,Maharashtra,23.92284231207103,28.44089197135292,8.841869222949787,3.8915898334667895,34.90280666015948,-3.0185880730129027,-3.3139605485460417
Washim ,Maharashtra,24.44659681394188,28.818668877436263,9.154114855479184,4.013434466616126,33.56718498652654,-3.0185880730129027,-1.1017342779188084
Wayanad ,Kerala,23.944823069197376,32.45499805973541,9.404741253978035,2.20146704489223,31.993970572196954,262.7980262988441,235.8214002579844
West Delhi,Delhi,23.06113377039665,30.86930332677636,8.546378942718333,3.6146030892893837,33.90858087081927,116.78145344888327,124.62448550784613
West District ,Sikkim,23.537111522894513,30.430830924950342,8.782267018770412,4.008258423055038,33.2415321103297,62.94406543171335,68.99145683000654
West Garo Hills ,Meghalaya,25.111376738979146,28.142033327737142,8.792685186850399,4.441957522073428,33.511947224359886,-42.53430173824058,-37.22618423865897
West Godavari ,Andhra Pradesh,23.37092733499011,30.178530038470456,9.157826164630942,2.3708148778708584,34.921901584037634,119.77592170032891,98.22865761346374
West Jaintia Hills ,Meghalaya,24.993848197121356,28.047393162456633,8.716346727328594,4.510626315287112,33.73178559780631,-42.53430173824058,-37.24778168724103
West Kameng ,Arunachal Pradesh,23.898711079135452,28.730278590342454,8.480010605115824,5.613398101922765,33.277601623483505,-64.32428172731056,-46.605275857628534
West Karbi Anglong ,Assam,26.051011886565195,28.36978728052883,9.240408734186467,3.662852281153184,32.675939817566324,-40.2233310864287,-45.72600871062548
West Khasi Hills ,Meghalaya,25.07769954001132,28.04155906015212,8.719297774916356,4.557112375078056,33.60433124984215,-42.53430173824058,-37.022240490477785
West Siang ,Arunachal Pradesh,24.064712961770717,29.236550074657377,8.666685619155494,5.23366055578429,32.79839078863212,-64.32428172731056,-46.55631270187155
West Tripura ,Tripura,24.850698502398306,29.036052009541034,9.481643573690597,2.942615406519997,33.688990507850065,34.035014967994584,16.533688094652987
Wokha ,Nagaland,24.203327183756375,28.286665841820092,8.62957385131995,4.88909674025214,33.99133638285144,-70.76305054247388,-60.621471109734024
Y.S.R. ,Andhra Pradesh,23.8598532491346,30.530730684295765,9.487355078071444,2.537729446862565,33.58433154163563,119.77592170032891,100.57740244604234
Yadadri Bhuvanagiri ,Telangana,24.381615955534045,30.12604275305495,9.507251956791613,3.224376459306785,32.760712875312606,63.949925946630756,58.04013807012157
Yadgir ,Karnataka,24.5622064097296,29.161768418579193,9.168313542241833,4.200223114150912,32.90748851529846,36.801995308132966,36.37308804122601
Yamunanagar ,Haryana,23.685899270553044,30.209809918911652,9.030086223155585,3.738217218317671,33.335987369062046,48.40292450043924,55.37850903922131
Yanam ,Puducherry,23.826989344645913,30.122721187273157,9.226166968222639,3.9190537551644775,32.90506874469381,72.19219568264015,72.37826867242386
Yavatmal ,Maharashtra,24.23480602850905,28.625983329008236,9.0175006536371,4.028000218940906,34.09370976990471,-3.0185880730129027,-1.8181823213526787
Zunheboto ,Nagaland,24.477697629589844,28.564726894324302,8.811756810973096,4.7933997140744316,33.352418951038324,-70.76305054247388,-59.988550035930444
,,25.530250324617356,29.36368224045979,9.686454287766828,2.801493040539368,32.61812010661666,53.61269835653787,34.345718161884975
